method_DELETE,method_GET,method_POST,method_PUT,src_is_private,dst_is_private,both_private,src_network_segment,url_length,url_depth,url_param_count,url_contains_admin,url_contains_login,url_contains_api,url_contains_dashboard,url_contains_profile,url_contains_upload,url_contains_download,url_contains_register,url_contains_password,url_contains_secret,url_special_chars,url_upper_ratio,url_has_encoded,body_length,body_is_empty,contains_sql,contains_xss,contains_traversal,contains_rce,contains_include,contains_serialized,contains_csrf,body_entropy,likely_base64,has_binary_data,ua_length,is_firefox,is_chrome,is_safari,is_windows,is_mac,is_linux,is_mobile,is_bot,post_with_body,get_with_body,deep_sensitive,total_attack_features,has_multiple_attacks
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,4.09314980247381,0,0,60,0,0,0,1,0,0,0,0,35,0,0,0,0
0,1,0,0,1,1,1,10,33,2,3,0,0,1,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,23,0,0,0,1,1,0,0,0,3.914866303883101,0,0,50,0,0,0,0,0,1,0,0,0,23,0,2,1
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,21,0,0,0,0,1,0,0,0,3.7849418274376427,0,0,60,0,0,0,1,0,0,0,0,21,0,0,1,0
0,1,0,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,0,0,0,0,1,0,0,0,4.157007606144682,0,0,60,0,0,0,1,0,0,0,0,0,53,0,1,0
0,1,0,0,1,1,1,10,22,2,1,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,48,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0,43,0,0,0,0,0,0,0,0,4.469999278451778,0,0,66,0,0,0,0,1,0,0,0,43,0,0,0,0
0,0,1,0,1,1,1,10,36,1,3,0,0,0,0,0,0,0,0,0,0,6,0.0,0,43,0,0,0,1,0,0,0,0,4.254023546409849,0,0,60,0,0,0,1,0,0,0,0,43,0,0,1,0
0,0,1,0,1,1,1,10,32,1,2,0,0,0,0,0,0,0,1,0,0,4,0.0,0,50,0,0,0,0,0,0,0,0,4.47127238011291,0,0,66,0,0,0,0,1,0,0,0,50,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0,119,0,0,1,0,0,0,0,0,4.882940797891116,0,0,60,0,0,0,1,0,0,0,0,119,0,0,1,0
0,1,0,0,1,1,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,31,1,3,0,0,0,0,0,0,0,0,0,0,6,0.06451612903225806,0,57,0,0,0,0,0,1,0,0,4.80430772498771,0,0,60,0,0,0,1,0,0,0,0,57,0,0,1,0
1,0,0,0,1,1,1,10,38,1,3,0,0,0,0,1,0,0,0,0,0,6,0.07894736842105263,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,59,0,0,0,0,0,0,0,0,4.403249616901768,0,0,50,0,0,0,0,0,1,0,0,59,0,0,0,0
1,0,0,0,1,1,1,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,0,0,0,0,0,0,0,0,4.088828126694494,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,27,0,1,0,0,0,0,0,1,4.106377316818028,0,0,66,0,0,0,0,1,0,0,0,27,0,0,1,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,0,1,0,0,0,0,3.667851029503285,0,0,50,0,0,0,0,0,1,0,0,33,0,0,1,0
0,1,0,0,1,1,1,10,138,2,1,0,0,1,0,0,0,0,0,0,0,2,0.4057971014492754,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,27,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,729,0,0,0,0,0,0,1,0,5.28708361564021,0,0,60,0,0,0,1,0,0,0,0,729,0,0,1,0
0,1,0,0,1,1,1,10,46,2,1,0,0,0,0,1,0,0,0,0,0,2,0.1956521739130435,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,34,1,3,0,0,0,0,0,0,0,0,0,0,6,0.029411764705882353,0,62,0,0,0,0,0,0,0,0,4.933483205303902,0,0,66,0,0,0,0,1,0,0,0,62,0,0,0,0
0,1,0,0,1,1,1,10,114,6,4,0,0,1,0,0,0,0,0,0,0,10,0.02631578947368421,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,1,1,10,67,2,4,0,0,1,0,0,0,0,0,0,0,8,0.1044776119402985,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,38,0,0,0,0,0,0,0,0,4.376363948212961,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,34,0,0,0,1,0,0,0,0,3.782623783115036,0,0,66,0,0,0,0,1,0,0,0,0,34,0,1,0
0,1,0,0,1,1,1,10,50,6,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,0,1,0,0,0,0,3.903440044982598,0,0,50,0,0,0,0,0,1,0,0,33,0,0,1,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,46,0,0,0,0,0,0,0,0,3.9850641314229476,0,0,66,0,0,0,0,1,0,0,0,46,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,116,0,0,1,0,0,0,0,0,4.877150330138534,0,0,50,0,0,0,0,0,1,0,0,116,0,0,1,0
0,1,0,0,1,1,1,10,42,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,44,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,53,0,0,0,1,0,1,0,0,4.451529124530282,0,0,60,0,0,0,1,0,0,0,0,53,0,0,2,1
0,1,0,0,1,1,1,10,47,6,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,42,2,2,0,0,0,0,0,0,0,0,0,0,4,0.023809523809523808,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,531,0,0,0,0,0,0,0,0,5.317656254977417,0,0,60,0,0,0,1,0,0,0,0,531,0,0,0,0
0,0,1,0,1,1,1,10,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,55,0,0,0,0,0,0,0,1,4.9490972133279785,0,0,50,0,0,0,0,0,1,0,0,55,0,0,0,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.2,0,46,0,0,0,0,0,0,0,1,4.805745651521058,0,0,66,0,0,0,0,1,0,0,0,46,0,0,0,0
0,1,0,0,1,1,1,10,60,3,4,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,36,2,3,0,0,1,0,0,0,0,0,0,0,6,0.08333333333333333,0,63,0,1,0,0,0,1,0,0,4.913477542410171,0,0,50,0,0,0,0,0,1,0,0,63,0,0,2,1
0,0,1,0,1,1,1,10,17,1,1,0,0,0,0,0,0,0,0,0,0,2,0.17647058823529413,0,95,0,0,0,0,0,0,0,1,5.327338766043498,0,0,66,0,0,0,0,1,0,0,0,95,0,0,0,0
0,0,1,0,1,1,1,10,39,2,2,0,0,1,0,0,1,0,0,0,0,4,0.05128205128205128,0,270,0,1,0,0,1,0,0,0,5.570539246113323,0,0,50,0,0,0,0,0,1,0,0,270,0,0,2,1
0,0,0,1,1,1,1,10,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,52,0,0,0,0,0,0,0,1,4.59882024669601,0,0,60,0,0,0,1,0,0,0,0,52,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,89,0,1,0,0,0,0,0,0,4.90208048210897,0,0,60,0,0,0,1,0,0,0,0,89,0,0,1,0
0,1,0,0,1,1,1,10,37,5,1,0,0,0,0,0,0,0,0,0,0,2,0.16216216216216217,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0.13333333333333333,0,29,0,0,0,0,0,0,0,0,4.168325822713779,0,0,50,0,0,0,0,0,1,0,0,29,0,0,0,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,716,0,0,0,0,0,0,0,0,5.438636399235009,0,0,50,0,0,0,0,0,1,0,0,716,0,0,0,0
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,23,0,0,0,1,1,0,0,0,3.914866303883101,0,0,50,0,0,0,0,0,1,0,0,23,0,0,2,1
0,1,0,0,1,1,1,10,21,1,2,1,0,0,0,0,0,0,0,0,0,4,0.047619047619047616,0,49,0,0,0,0,0,0,0,0,4.278302834822064,0,0,66,0,0,0,0,1,0,0,0,0,49,0,0,0
0,1,0,0,1,1,1,10,23,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,37,1,1,0,0,0,0,0,0,0,0,0,0,4,0.10810810810810811,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,0,0,0,0,0,0,3.6153115322251015,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,50,1,3,1,0,0,0,0,0,0,0,0,0,6,0.04,0,45,0,1,0,0,0,0,0,0,4.533643863468258,0,0,66,0,0,0,0,1,0,0,0,45,0,0,1,0
0,0,1,0,1,1,1,10,42,2,3,1,0,0,0,0,0,0,0,0,0,6,0.0,0,47,0,0,0,0,0,0,0,0,4.522050021614216,0,0,60,0,0,0,1,0,0,0,0,47,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,4.026619294188054,0,0,60,0,0,0,1,0,0,0,0,31,0,0,0,0
0,1,0,0,1,1,1,10,30,5,1,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,0,0,0,0,0,0,0,0,4.088828126694494,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,52,1,3,0,0,0,0,0,0,0,0,0,0,6,0.019230769230769232,0,742,0,0,0,0,0,0,0,0,5.496834967690363,0,0,50,0,0,0,0,0,1,0,0,742,0,0,0,0
0,1,0,0,1,1,1,10,49,6,2,0,0,0,0,0,0,1,0,0,0,4,0.02040816326530612,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,4.220167681284828,0,0,50,0,0,0,0,0,1,0,0,31,0,0,0,0
0,0,1,0,1,1,1,10,38,1,3,0,0,0,0,1,0,0,0,0,0,6,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,35,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,36,0,0,0,1,0,0,0,0,4.180768321596845,0,0,66,0,0,0,0,1,0,0,0,36,0,0,1,0
0,0,1,0,1,1,1,10,40,2,2,0,0,0,0,0,1,0,0,0,0,4,0.0,0,259,0,1,0,0,1,0,0,0,5.532925204765728,0,0,50,0,0,0,0,0,1,0,0,259,0,0,2,1
0,0,0,1,1,1,1,10,34,2,2,0,0,1,0,0,0,0,0,0,0,4,0.0,0,47,0,0,0,0,0,0,0,0,3.945041181640518,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,19,2,1,0,0,1,0,0,0,0,0,0,0,2,0.21052631578947367,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,0,0,0,0,1,0,0,0,3.7735572622751845,0,0,60,0,0,0,1,0,0,0,0,15,0,0,1,0
0,1,0,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.1111111111111111,0,39,0,0,0,1,0,0,0,0,4.037426976219758,0,0,66,0,0,0,0,1,0,0,0,0,39,0,1,0
0,1,0,0,1,1,1,10,40,6,1,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,59,6,3,0,0,0,0,0,0,1,0,0,0,6,0.13559322033898305,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,1,1,10,28,2,2,0,0,1,0,0,0,0,0,0,0,4,0.10714285714285714,0,734,0,0,0,0,0,0,1,0,5.456871227776843,0,0,60,0,0,0,1,0,0,0,0,734,0,0,1,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,92,0,0,1,0,0,0,0,0,4.442701190474782,0,0,60,0,0,0,1,0,0,0,0,92,0,0,1,0
0,0,0,1,1,1,1,10,29,2,2,0,0,1,0,0,0,0,0,0,0,4,0.10344827586206896,0,35,0,0,0,0,0,0,0,0,4.321721231045239,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,51,0,0,0,0,0,0,0,0,4.123528901585399,0,0,66,0,0,0,0,1,0,0,0,51,0,0,0,0
0,1,0,0,1,1,1,10,48,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,35,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,3.9328743603470446,0,0,60,0,0,0,1,0,0,0,0,35,0,0,0,0
0,1,0,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.3,0,32,0,1,0,0,0,0,0,0,4.476409765557392,0,0,50,0,0,0,0,0,1,0,0,32,0,0,1,0
0,0,1,0,1,1,1,10,22,2,1,0,0,0,0,1,0,0,0,0,0,2,0.0,0,269,0,1,0,0,1,0,0,0,5.205479595043387,0,0,50,0,0,0,0,0,1,0,0,269,0,0,2,1
0,0,1,0,1,1,1,10,32,1,2,0,0,0,0,0,0,0,0,0,0,4,0.09375,0,68,0,0,0,1,0,0,0,0,4.731009444816112,0,0,60,0,0,0,1,0,0,0,0,68,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25,0,0,0,0,0,0,0,0,4.053660689688185,0,0,60,0,0,0,1,0,0,0,0,25,0,0,0,0
0,1,0,0,1,1,1,10,34,1,2,0,1,0,0,0,0,0,0,0,0,7,0.11764705882352941,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,28,2,2,0,0,1,0,0,0,0,0,0,0,4,0.0,0,177,0,1,0,0,0,0,0,0,5.202770776524628,0,0,66,0,0,0,0,1,0,0,0,177,0,0,1,0
0,0,1,0,1,1,1,10,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,34,0,0,1,0,0,0,0,0,4.3149727675300324,0,0,60,0,0,0,1,0,0,0,0,34,0,0,1,0
0,1,0,0,1,1,1,10,26,1,2,0,0,0,0,0,0,0,0,0,0,4,0.038461538461538464,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,46,4,1,0,0,1,0,0,0,0,0,0,0,5,0.17391304347826086,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,1,1,10,61,6,3,0,0,0,0,0,0,0,0,0,0,7,0.01639344262295082,1,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,4.220167681284828,0,0,60,0,0,0,1,0,0,0,0,31,0,0,0,0
0,0,1,0,1,1,1,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,31,0,1,0,0,0,0,0,0,4.168243795012672,0,0,60,0,0,0,1,0,0,0,0,31,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,0,0,0,0,0,0,4.028946391954607,0,0,60,0,0,0,1,0,0,0,0,33,0,0,0,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23,0,0,0,0,0,0,0,0,3.7950885863977324,0,0,66,0,0,0,0,1,0,0,0,23,0,0,0,0
0,0,1,0,1,1,1,10,21,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,63,0,0,0,0,0,0,0,0,4.482756464477358,0,0,50,0,0,0,0,0,1,0,0,63,0,0,0,0
0,0,1,0,1,1,1,10,16,1,1,0,0,0,0,0,0,0,0,0,0,2,0.125,0,41,0,0,0,0,0,1,0,0,4.314749870418975,0,0,50,0,0,0,0,0,1,0,0,41,0,0,1,0
0,1,0,0,1,1,1,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,37,0,0,1,0,0,0,0,0,4.249729716863358,0,0,66,0,0,0,0,1,0,0,0,0,37,0,1,0
0,1,0,0,1,1,1,10,20,2,1,0,0,1,0,0,0,0,0,0,0,2,0.2,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,0,0,0,0,0,0,3.6153115322251015,0,0,66,0,0,0,0,1,0,0,0,40,0,0,0,0
0,1,0,0,1,1,1,10,39,3,1,0,0,1,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,26,1,1,0,0,0,0,0,0,0,0,0,0,2,0.07692307692307693,0,75,0,0,0,0,1,0,0,0,5.121677857967118,0,0,50,0,0,0,0,0,1,0,0,0,75,0,1,0
0,0,1,0,1,1,1,10,42,2,3,0,0,1,0,0,0,1,0,0,0,6,0.023809523809523808,0,75,0,0,0,1,0,0,0,0,5.043009397568581,0,0,50,0,0,0,0,0,1,0,0,75,0,0,1,0
0,1,0,0,1,1,1,10,24,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,57,0,0,0,0,0,1,0,0,4.172447857777123,0,0,50,0,0,0,0,0,1,0,0,0,57,0,1,0
0,0,1,0,1,1,1,10,58,1,2,0,0,0,0,0,0,0,0,1,0,4,0.08620689655172414,0,76,0,0,0,0,0,0,0,0,4.779205027354354,0,0,60,0,0,0,1,0,0,0,0,76,0,0,0,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,39,0,0,0,0,0,0,0,1,4.004013284220272,0,0,66,0,0,0,0,1,0,0,0,39,0,0,0,0
0,0,0,1,1,1,1,10,19,1,1,0,0,0,0,1,0,0,0,0,0,2,0.0,0,62,0,0,0,0,0,0,0,0,4.3028972715545555,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25,0,1,0,0,0,0,0,0,3.7638561897747236,0,0,66,0,0,0,0,1,0,0,0,0,25,0,1,0
0,1,0,0,1,1,1,10,20,1,1,0,0,0,0,1,0,0,0,0,0,2,0.05,1,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,0,0,0,0,0,0,3.8997141947882312,0,0,50,0,0,0,0,0,1,0,0,0,33,0,0,0
0,0,1,0,1,1,1,10,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,218,0,1,0,0,1,0,0,0,5.298597547492591,0,0,60,0,0,0,1,0,0,0,0,218,0,0,2,1
0,1,0,0,1,1,1,10,41,6,1,0,0,0,0,0,0,0,0,0,0,3,0.14634146341463414,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,12,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,38,1,2,0,0,0,0,0,0,0,0,0,0,4,0.10526315789473684,0,122,0,0,0,0,0,0,0,0,4.45900981596351,0,0,60,0,0,0,1,0,0,0,0,122,0,0,0,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0,45,0,0,0,0,0,0,0,0,4.514075318551896,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,59,6,3,0,0,0,0,0,0,0,0,0,0,6,0.06779661016949153,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,0,0,0,0,0,0,0,0,3.9850641314229476,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29,0,0,0,0,1,0,0,0,4.03039478823102,0,0,50,0,0,0,0,0,1,0,0,29,0,0,1,0
0,1,0,0,1,1,1,10,37,3,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,46,0,0,0,0,0,0,0,0,3.9850641314229476,0,0,50,0,0,0,0,0,1,0,0,46,0,0,0,0
0,1,0,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,529,0,0,0,0,0,0,1,0,5.09225472220797,0,0,66,0,0,0,0,1,0,0,0,529,0,0,1,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,4.220167681284828,0,0,66,0,0,0,0,1,0,0,0,31,0,0,0,0
0,1,0,0,1,1,1,10,16,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0625,0,63,0,0,0,1,0,1,0,0,4.397549074727348,0,0,66,0,0,0,0,1,0,0,0,0,63,0,2,1
0,0,1,0,1,1,1,10,52,1,3,0,0,0,0,0,0,0,0,0,0,6,0.019230769230769232,0,49,0,0,0,0,0,0,0,0,4.614310864346761,0,0,60,0,0,0,1,0,0,0,0,49,0,0,0,0
0,0,1,0,1,1,1,10,24,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,52,0,0,0,0,0,0,0,0,4.700936478698071,0,0,60,0,0,0,1,0,0,0,0,52,0,0,0,0
0,1,0,0,1,1,1,10,37,6,1,0,0,0,0,0,0,0,0,0,0,2,0.02702702702702703,1,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
